name,author_role,paper_id,title,journal,achievement_level,year,doi,paper_url,source,affiliations,is_likely_chinese_name,chinese_name_score,name_filter_reason
Zaichen Luo,first_author,2400,Regulate or tolerate? Managing off-platform sponsorship in creator economy,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,A2,2026,10.1016/j.omega.2026.103553,https://doi.org/10.1016/j.omega.2026.103553,crossref,University of Science and Technology of China,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Yuan Chen,corresponding_author,2400,Regulate or tolerate? Managing off-platform sponsorship in creator economy,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,A2,2026,10.1016/j.omega.2026.103553,https://doi.org/10.1016/j.omega.2026.103553,crossref,Guangdong University Of Finances and Economics; Guangdong University of Finance,0,0.5,"chinese_surname,person_name_length"
Junjin Wang,first_author,2428,Shipping alliances among competitive carriers with asymmetric capacities,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,A2,2026,10.1016/j.omega.2026.103555,https://doi.org/10.1016/j.omega.2026.103555,crossref,Dalian Maritime University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
J. P. Liu,corresponding_author,2428,Shipping alliances among competitive carriers with asymmetric capacities,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,A2,2026,10.1016/j.omega.2026.103555,https://doi.org/10.1016/j.omega.2026.103555,crossref,Dalian Maritime University,0,0.6,"chinese_surname,initial_plus_pinyin,person_name_length"
Junpeng Guo,first_author,2413,Single-machine batch scheduling in additive manufacturing considering customer order spread and two-dimensional packing constraints,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,A2,2026,10.1016/j.omega.2026.103579,https://doi.org/10.1016/j.omega.2026.103579,crossref,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Cheng Fang,first_author,2438,The value of product-specific first-meet coupons: Enhancing customer acquisitions and sales through causal forest,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,A2,2026,10.1016/j.omega.2026.103528,https://doi.org/10.1016/j.omega.2026.103528,crossref,South China University of Technology,0,0.65,"chinese_surname,chinese_context,person_name_length"
Xiaojing Feng,corresponding_author,2438,The value of product-specific first-meet coupons: Enhancing customer acquisitions and sales through causal forest,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,A2,2026,10.1016/j.omega.2026.103528,https://doi.org/10.1016/j.omega.2026.103528,crossref,Southwestern University of Finance and Economics,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Wei Qi,corresponding_author,2440,Toward resilient green cloud computing: Joint operations of energy storage and spatial task allocation,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,A2,2026,10.1016/j.omega.2025.103509,https://doi.org/10.1016/j.omega.2025.103509,crossref,Tsinghua University; McGill University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Jiangze Han,first_author,1801,Algorithms for Loot Box Design,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2023.0026,https://doi.org/10.1287/opre.2023.0026,openalex,Columbia University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Du Chen,first_author,1853,An Algorithmic Approach to Managing Supply Chain Data Security: The Differentially Private Newsvendor,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.1213,https://doi.org/10.1287/opre.2024.1213,crossref,"Nanyang Business School, Nanyang Technological University, 639798 Singapore",0,0.5,"chinese_surname,person_name_length"
Sichen Guo,first_author,1817,An Online Mirror Descent Learning Algorithm for Multiproduct Inventory Systems,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.0982,https://doi.org/10.1287/opre.2024.0982,crossref,"Department of Management, Miami Herbert Business School, University of Miami, Coral Gables, Florida 33146; and Research Institute for Interdisciplinary Sciences, School of Information Management and Engineering, Shanghai University of Finance and Economics, Shanghai 200433, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Wenzhi Gao,first_author,1771,Beyond O(T) Regret: Decoupling Learning and Decision Making in Online Linear Programming,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.1575,https://doi.org/10.1287/opre.2024.1575,"openalex,crossref","Institute for Computational and Mathematical Engineering, Stanford University, Stanford, California 94305",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
X. Z. Li,first_author,1802,"Convergence and Inference of Stream Stochastic Gradient Descent, with Applications to Queueing Systems and Inventory Control",OPERATIONS RESEARCH,A+,2026,10.1287/opre.2025.1662,https://doi.org/10.1287/opre.2025.1662,openalex,Peking University,1,0.75,"chinese_surname,initial_plus_pinyin,chinese_context,person_name_length"
Jincheng Yang,first_author,1762,Decision Making with Side Information: A Causal Transport Robust Approach,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.0997,https://doi.org/10.1287/opre.2024.0997,"openalex,crossref","Department of Applied Mathematics and Statistics, Johns Hopkins University, Baltimore, Maryland 21218",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Songchen Jiang,first_author,1766,Dual Sourcing Made Easy: Distributionally Robust Optimization of Inventory Systems Under Independent Demand,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.1481,https://doi.org/10.1287/opre.2024.1481,"openalex,crossref","College of Information Science and Engineering, Northeastern University, Shenyang 110819, China; and Institute of Operations Research and Analytics, National University of Singapore, Singapore 117602",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Tianhu Deng,first_author,1767,Dual Sourcing in an Assembly System: A Simple and Effective Critical-Set Base-Surge Policy,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2023.0411,https://doi.org/10.1287/opre.2023.0411,"openalex,crossref","Dongwu Business School, Soochow University, Suzhou, Jiangsu 215006, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Quan Yuan,first_author,1781,Dynamic Pricing Under Self-Exciting Arrival Processes,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.1172,https://doi.org/10.1287/opre.2024.1172,"openalex,crossref","School of Management, Zhejiang University, Hangzhou, Zhejiang 310027, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Chengyuan Peng,first_author,1772,Dynamic Programming in Ordered Vector Space,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2025.1971,https://doi.org/10.1287/opre.2025.1971,"openalex,crossref","International School of Economics and Management, Capital University of Economics and Business, Beijing 100026, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Yilun Chen,first_author,1840,Feature-Based Dynamic Matching,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.0730,https://doi.org/10.1287/opre.2024.0730,crossref,"School of Data Science, School of Management and Economics, The Chinese University of Hong Kong, Shenzhen, Shenzhen, Guangdong 518172, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Zhouzi Li,first_author,11,"Improving Upon the Generalized
                    <i>c</i>
                    μ Rule: A Whittle Approach",OPERATIONS RESEARCH,A+,2026,10.1287/opre.2025.1987,https://doi.org/10.1287/opre.2025.1987,"openalex,crossref","Computer Science Department, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zhandong Xu,first_author,1796,Mean-Risk Traffic Assignment Under the Continuously Distributed Risk-Aversion Factor,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.1027,https://doi.org/10.1287/opre.2024.1027,openalex,Southwest Jiaotong University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zerui Wu,first_author,1841,Near-Optimal Pricing and Resource Allocation in a Large-Scale Service System,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.1073,https://doi.org/10.1287/opre.2024.1073,crossref,"Department of Industrial Engineering and Management, Shanghai Jiao Tong University, Shanghai 200240, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Yiding Feng,first_author,1777,No-Regret Bayesian Recommendation to Homogeneous Users,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2023.0556,https://doi.org/10.1287/opre.2023.0556,"openalex,crossref","Department of Industrial Engineering and Decision Analytics, The Hong Kong University of Science and Technology, Hong Kong S.A.R., China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Yong Liang,first_author,1768,Online Joint Assortment-Inventory Optimization Under MNL Choices,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2023.0167,https://doi.org/10.1287/opre.2023.0167,"openalex,crossref","Research Center for Contemporary Management and School of Economics and Management, Tsinghua University, Beijing 100084, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Xinyun Chen,first_author,1792,Online Learning and Optimization for Queues with Unknown Arrival Rate and Service Distribution,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2023.0304,https://doi.org/10.1287/opre.2023.0304,openalex,"Chinese University of Hong Kong, Shenzhen",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Ziyan Zhou,first_author,1769,Optimal Inventory Allocation for Indifferent Goods Under Dynamic Substitution,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2025.2228,https://doi.org/10.1287/opre.2025.2228,"openalex,crossref","Antai College of Economics and Management, Shanghai Jiao Tong University, Shanghai 200240, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Tong Wang,first_author,1770,Preservation of Multimodularity: New Results and Applications,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2025.1704,https://doi.org/10.1287/opre.2025.1704,"openalex,crossref","Department of Decision Analytics and Operations, College of Business, City University of Hong Kong, Hong Kong 999077, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Long He,first_author,1850,Proactive Policing: Resource Allocation for Crime Prevention with Deterrence Effect,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2023.0415,https://doi.org/10.1287/opre.2023.0415,crossref,"School of Business, The George Washington University, Washington, District of Columbia 20052",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Ningyuan Chen,first_author,1805,Revenue Maximization and Learning in Product Ranking,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2020.0781,https://doi.org/10.1287/opre.2020.0781,openalex,University of Toronto,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zhuoxin Chen,first_author,1793,Survey of Data-driven Newsvendor: Unified Analysis and Spectrum of Achievable Regrets,OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.1348,https://doi.org/10.1287/opre.2024.1348,openalex,Tsinghua University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Jingyuan Yang,first_author,1803,Technical Note—Error Noted in “Robust Contract Designs: Linear Contracts and Moral Hazard” by Yu and Kong (2020),OPERATIONS RESEARCH,A+,2026,10.1287/opre.2024.1221,https://doi.org/10.1287/opre.2024.1221,"openalex,crossref","Booth School of Business, University of Chicago, Chicago, Illinois 60637",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Qinyu (Ryan) Wang,first_author,2482,Bending Without Breaking: How Chinese Patent Examiners Navigate Value Tensions,ORGANIZATION SCIENCE,A1,2026,10.1287/orsc.2024.18504,https://doi.org/10.1287/orsc.2024.18504,openalex,Hong Kong Polytechnic University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Tingyu Du,first_author,2478,Post-M&amp;A Retention of Top Managers: The Role of Structural Knowledge,ORGANIZATION SCIENCE,A1,2026,10.1287/orsc.2024.18686,https://doi.org/10.1287/orsc.2024.18686,"openalex,crossref","Orfalea College of Business, California Polytechnic State University, San Luis Obispo, California 93407",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Jeremy Lei Xu,first_author,2521,Revolutionary Sparks: Exploring the Resource Spillover Effect of Street Protests on Entrepreneurship,ORGANIZATION SCIENCE,A1,2026,10.1287/orsc.2024.18885,https://doi.org/10.1287/orsc.2024.18885,crossref,"Marketing and Entrepreneurship, University of Missouri at Saint Louis, St Louis, Missouri 63121",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Alan Zhang,first_author,2476,Trajectory Normalizing Work in Unstable Production Environments: When Adapting Production Means Appearing Authentic,ORGANIZATION SCIENCE,A1,2026,10.1287/orsc.2024.19496,https://doi.org/10.1287/orsc.2024.19496,"openalex,crossref","Columbia Business School, Columbia University, New York, New York 10027",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yuxuan Zhang,first_author,208,"EXPRESS: Integrating Operations and Finance for Sustainable Development: Theory, Practice, and Opportunities",PRODUCTION AND OPERATIONS MANAGEMENT,A1,2026,10.1177/10591478261454786,https://doi.org/10.1177/10591478261454786,openalex,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Jiayi Joey Yu,first_author,207,EXPRESS: Should a Retailer Disclose Its Unit Variable Costs in Monopoly and Duopoly Markets,PRODUCTION AND OPERATIONS MANAGEMENT,A1,2026,10.1177/10591478261455116,https://doi.org/10.1177/10591478261455116,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yixin Zhu,first_author,209,Impact of disruption risk at different supplier tiers,PRODUCTION AND OPERATIONS MANAGEMENT,A1,2026,10.1177/10591478261451988,https://doi.org/10.1177/10591478261451988,"openalex,crossref",Shanghai University of Finance and Economics,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Wenbin Wang,first_author,495,A Shapley-value cooperative game-based risk decision model for natural gas pipeline vulnerability,RELIABILITY ENGINEERING & SYSTEM SAFETY,A2,2026,10.1016/j.ress.2026.112886,https://doi.org/10.1016/j.ress.2026.112886,openalex,"China University of Petroleum, East China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Xiaoyu Han,first_author,498,A gas turbine performance mitigation control method based on state assessment,RELIABILITY ENGINEERING & SYSTEM SAFETY,A2,2026,10.1016/j.ress.2026.112874,https://doi.org/10.1016/j.ress.2026.112874,openalex,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Qiang Xie,corresponding_author,494,Economically driven multi-dimensional strategies for enhancing substation seismic resilience: Integrating machine learning and heuristic optimization algorithms,RELIABILITY ENGINEERING & SYSTEM SAFETY,A2,2026,10.1016/j.ress.2026.112889,https://doi.org/10.1016/j.ress.2026.112889,openalex,Tongji University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yanhong Lu,first_author,497,Quantifying reliability-relevant delay variability in remote-stand ground handling: Evidence from a multi-airport matched comparison,RELIABILITY ENGINEERING & SYSTEM SAFETY,A2,2026,10.1016/j.ress.2026.112840,https://doi.org/10.1016/j.ress.2026.112840,openalex,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
J Zhang,first_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"University of Maryland, College Park",0,0.6,"chinese_surname,initial_plus_pinyin,person_name_length"
Qiubo Zhang,corresponding_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"Lawrence Berkeley National Laboratory; University of California, Berkeley",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Qikun Feng,corresponding_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"University of Maryland, College Park",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Haimei Zheng,corresponding_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"Lawrence Berkeley National Laboratory; University of California, Berkeley",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Liangbing Hu,corresponding_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"Yale University; University of Maryland, College Park",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Shenqiang Ren,corresponding_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"University of Maryland, College Park",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Kun Wang,first_author,231,FERONIA orchestrates plasma membrane nanoclusters for plant thermotolerance,SCIENCE,A+(TOP),2026,10.1126/science.aeb1752,https://doi.org/10.1126/science.aeb1752,crossref,"State Key Laboratory of Plant Environmental Resilience, College of Biological Sciences, Frontiers Science Center for Molecular Design Breeding, China Agricultural University, Beijing, China.; School of Interdisciplinary Life Sciences, China Agricultural University, Beijing, China.",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Li Dai,first_author,227,Fertilizer shocks put food systems at risk,SCIENCE,A+(TOP),2026,10.1126/science.aeh5698,https://doi.org/10.1126/science.aeh5698,openalex,Huazhong Agricultural University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yu Zheng,first_author,233,Observation of quantum vortex core fractionalization and skyrmion formation in a superconductor,SCIENCE,A+(TOP),2026,10.1126/science.ads0189,https://doi.org/10.1126/science.ads0189,crossref,"Tsung-Dao Lee Institute, School of Physics and Astronomy, and State Key Laboratory of Micro-nano Engineering Science, Shanghai Jiao Tong University, Shanghai, China.",0,0.65,"chinese_surname,chinese_context,person_name_length"
Kaige Chen,first_author,225,Scaffolds toughen bacteria-based therapy,SCIENCE,A+(TOP),2026,10.1126/science.aeh1690,https://doi.org/10.1126/science.aeh1690,openalex,University of Wisconsin–Madison,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xiaowei (Elliott) Zhang,first_author,1883,AI orchestrator: How recommendation algorithms shape complementor strategy and market equality,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70073,https://doi.org/10.1002/smj.70073,"openalex,crossref","Department of Management Science and Engineering, School of Economics and Management Tsinghua University  Beijing China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Zhijie Lin,corresponding_author,1883,AI orchestrator: How recommendation algorithms shape complementor strategy and market equality,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70073,https://doi.org/10.1002/smj.70073,"openalex,crossref","Department of Management Science and Engineering, School of Economics and Management Tsinghua University  Beijing China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Zeyu Zhao,first_author,184,Business is personal: How CEO personality influences agency costs,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70088,https://doi.org/10.1002/smj.70088,crossref,W. P. Carey School of Business Arizona State University  Tempe Arizona USA; CUHK Business School The Chinese University of Hong Kong  Hong Kong Hong Kong,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Tiantian Yang,first_author,1894,Does entrepreneurship narrow the gender earnings gap?,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70065,https://doi.org/10.1002/smj.70065,"openalex,crossref",The Wharton School University of Pennsylvania  Philadelphia Pennsylvania USA,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Sang Won Han,first_author,1878,Hiring at the tip of the funnel: Externalizing the work of integrating and coordinating diverse human capital,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70076,https://doi.org/10.1002/smj.70076,"openalex,crossref",Department of Sociology Sungkyunkwan University  Seoul South Korea,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xirong (Subrina) Shen,first_author,1898,How to grow new applications out of old research? Evidence from firm cumulative investments in deep learning,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70045,https://doi.org/10.1002/smj.70045,"openalex,crossref","School of Business and Management, Hong Kong University of Science and Technology  Kowloon Hong Kong",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xirong Shen,corresponding_author,1898,How to grow new applications out of old research? Evidence from firm cumulative investments in deep learning,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70045,https://doi.org/10.1002/smj.70045,"openalex,crossref","School of Business and Management, Hong Kong University of Science and Technology  Kowloon Hong Kong",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Bo Yang,first_author,1873,Information‐seeking lobbying and strategic stockpiling under trade policy uncertainty,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70083,https://doi.org/10.1002/smj.70083,"openalex,crossref",Faculty of Business and Economics The University of Hong Kong  Hong Kong Hong Kong,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Feng Wan,first_author,1864,Scaling high and wide: How firms leverage AI and organizational design to overcome the scale‐scope trade‐off,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70090,https://doi.org/10.1002/smj.70090,"openalex,crossref",International Business School Zhejiang University  Zhejiang China,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Tianyu He,corresponding_author,1892,Searching together versus searching apart: Evidence from Kaggle,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70066,https://doi.org/10.1002/smj.70066,"openalex,crossref","NUS Business School, National University of Singapore  Singapore Singapore",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Hugh Xiaolong Wu,first_author,1874,Social comparison and the value of performance trajectory information: A field experiment in the workplace,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70081,https://doi.org/10.1002/smj.70081,"openalex,crossref",Olin School of Business Washington University in St. Louis  St. Louis Missouri USA,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yawen Gao,first_author,2628,A simulation-optimization framework for the diffusion of new energy vehicles under subsidy policy abolishment: A multi-policy trajectory optimization perspective,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105028,https://doi.org/10.1016/j.tra.2026.105028,crossref,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xinge Liu,first_author,2632,Assessing the impact of the Paris 2024 Olympic Games on bicycle lane utilization with electric bike-sharing data,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.104996,https://doi.org/10.1016/j.tra.2026.104996,crossref,Southeast University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Linfeng Zhang,first_author,2588,Beyond direct flights: higher-order connectivity in China’s international air cargo network,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105013,https://doi.org/10.1016/j.tra.2026.105013,openalex,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zhiyuan Liang,first_author,2565,Designing rating-based mechanisms for dockless bike-sharing: Behavioral incentives and sustainable mobility,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105030,https://doi.org/10.1016/j.tra.2026.105030,"openalex,crossref",Beijing Jiaotong University; Vrije Universiteit Amsterdam; Huazhong University of Science and Technology; Hong Kong Polytechnic University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yue Wang,corresponding_author,2565,Designing rating-based mechanisms for dockless bike-sharing: Behavioral incentives and sustainable mobility,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105030,https://doi.org/10.1016/j.tra.2026.105030,"openalex,crossref",Beijing Jiaotong University; Vrije Universiteit Amsterdam; Huazhong University of Science and Technology; Hong Kong Polytechnic University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yue Hu,first_author,2590,Does airport connectivity increase passenger traffic? Evidence by airline type in China,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105008,https://doi.org/10.1016/j.tra.2026.105008,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Hanyu Cheng,first_author,2555,Dynamic Carbon Intensity Indicator (CII) management in stochastic tramp shipping market,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105059,https://doi.org/10.1016/j.tra.2026.105059,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xiaohan Wang,first_author,2578,Event-aware analysis of cross-city visitor flows using large language models and social media data,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105023,https://doi.org/10.1016/j.tra.2026.105023,"openalex,crossref",University of Hong Kong; Hong Kong Polytechnic University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zhan Zhao,corresponding_author,2578,Event-aware analysis of cross-city visitor flows using large language models and social media data,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105023,https://doi.org/10.1016/j.tra.2026.105023,"openalex,crossref",University of Hong Kong; Hong Kong Polytechnic University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Huaxiong Jiang,corresponding_author,2553,"Exploring the relationship between accessibility and travel satisfaction in remote and challenging terrain of Tibet, China",TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105045,https://doi.org/10.1016/j.tra.2026.105045,"openalex,crossref",Beijing Normal University; Chinese Academy of Sciences; Institute of Geographic Sciences and Natural Resources Research,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Qiqing Wang,first_author,2575,Fostering data collaboration in digital transportation marketplaces: The role of privacy-preserving mechanisms,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105018,https://doi.org/10.1016/j.tra.2026.105018,"openalex,crossref",National University of Singapore,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Kaidi Yang,corresponding_author,2575,Fostering data collaboration in digital transportation marketplaces: The role of privacy-preserving mechanisms,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105018,https://doi.org/10.1016/j.tra.2026.105018,"openalex,crossref",National University of Singapore,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Longfei Zheng,first_author,2637,High-speed rail and employment disparity: A sectoral perspective,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105014,https://doi.org/10.1016/j.tra.2026.105014,crossref,Beijing Normal University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yahua Zhang,corresponding_author,807,Hydrogen-powered aviation: What do we know and where do we go?,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105067,https://doi.org/10.1016/j.tra.2026.105067,"openalex,crossref",University College of Aviation and Technology; UCL Australia; The University of Adelaide; Hong Kong Polytechnic University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yao Li,first_author,2586,Impact of personal vehicle emission tax policy and Pareto-improving strategies on travel and urban performance,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.104999,https://doi.org/10.1016/j.tra.2026.104999,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
